gambar,contrast,correlation,energy,homogeneity,dissimilarity,asm,kondisi
anthracnose-0009.jpg,5.7123517011952725,0.995942585531265,0.13030449363403157,0.8963714082611242,0.41897852888411957,0.01697926106122137,Anthracnose
anthracnose-0065.jpg,8.416158234126984,0.9973624711438432,0.15337706452151598,0.8705084707406144,0.5814990492724866,0.023524523921237273,Anthracnose
anthracnose-0003.jpg,25.362336570508482,0.9911040648725155,0.13615971166141003,0.8798758109900299,0.7740399759974634,0.01853946707971832,Anthracnose
anthracnose-0061.jpg,3.165635060228396,0.9991140590704161,0.12931807628412398,0.8664650264389094,0.46249913502046514,0.01672316485382651,Anthracnose
anthracnose-0381.jpg,3.3711311105207225,0.9996700838267096,0.11991000321827226,0.8267208250850424,0.5751662543172157,0.014378408871806065,Anthracnose
anthracnose-0479.jpg,9.611385203573326,0.9983832021928072,0.09244434858611587,0.7859646975838752,0.7540121048087142,0.008545957585511304,Anthracnose
anthracnose-0356.jpg,13.092815468085812,0.9974374514450505,0.10965670629158668,0.7868558955738149,0.8177154249136556,0.012024593234719307,Anthracnose
anthracnose-0391.jpg,2.7695540814293302,0.9996397569932605,0.13185972036528937,0.8504037715495474,0.5035399093384697,0.017386985854812305,Anthracnose
anthracnose-0011.jpg,24.045156062964317,0.989308098205506,0.13630462076186126,0.8881596191303704,0.7125185002339318,0.01857894964103482,Anthracnose
anthracnose-0092.jpg,6.397243406911375,0.999125886389473,0.17870192902119936,0.8545755705770025,0.6218300471230157,0.03193437943589777,Anthracnose
anthracnose-0197.jpg,7.012562084874373,0.9966191203415316,0.14576548094221095,0.8706119278147879,0.5556070813679794,0.021247575434314065,Anthracnose
anthracnose-0274.jpg,16.567517725491495,0.9930127924974026,0.10708946918011285,0.8151705462200267,0.8385600009962806,0.01146815440927834,Anthracnose
anthracnose-0005.jpg,13.069188161375664,0.9901286786576541,0.15031961899955987,0.8779581029020879,0.6221044146825396,0.02259598785617284,Anthracnose
anthracnose-0442.jpg,19.255300523877523,0.9964075310829401,0.12323831228887124,0.7614164943722455,1.114538535301541,0.01518768161580935,Anthracnose
anthracnose-0004.jpg,10.24352711284807,0.9953037679063704,0.14090770068671563,0.8905531878529692,0.5286223019093584,0.019854980112817038,Anthracnose
anthracnose-0076.jpg,2.418091724537037,0.9991023382800227,0.13760104827634276,0.9020695483194182,0.3062458664021164,0.018934048486748407,Anthracnose
anthracnose-0131.jpg,21.498597958545016,0.9982422014030261,0.08535706846825994,0.7409482741788511,1.0859805149804127,0.0072858291374952155,Anthracnose
anthracnose-0273.jpg,4.244800660866099,0.999341690458126,0.16185033919798653,0.8432607004485454,0.561924025305526,0.026195532298503292,Anthracnose
anthracnose-0408.jpg,16.33762443128985,0.9957753247711141,0.11587595372118954,0.7890076199738039,0.8191610695071733,0.013427236650795262,Anthracnose
anthracnose-0164.jpg,10.772605400983856,0.997281981250442,0.13389563472724636,0.8515212417870859,0.6180782271999141,0.01792804099901218,Anthracnose
anthracnose-0389.jpg,3.396689338967853,0.9996499526818653,0.11936032794144001,0.8253641200027224,0.5557320378918703,0.014246887886288105,Anthracnose
anthracnose-0459.jpg,2.909436541079968,0.999395798758081,0.11211462280439505,0.8382441375673688,0.500024388117694,0.012569688646571778,Anthracnose
anthracnose-0300.jpg,12.089245462772315,0.9977068265520735,0.11432828371316649,0.8190010445299163,0.7466743947595642,0.013070956456798288,Anthracnose
anthracnose-0463.jpg,10.6081727176873,0.9987010489414523,0.08435112568321003,0.6773836312719514,1.3666348756309779,0.007115112404024694,Anthracnose
anthracnose-0426.jpg,20.289058867727146,0.9887425854104325,0.12998716482327285,0.8666787773387254,0.7830396727218385,0.016896663018792703,Anthracnose
